order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,delivery_partner_id,delivery_time ,expected delivery_time
879,103,37,Dosa,2024-09-06 09:30:44,2024-09-06 10:26:00,Successful,380,4,"H.No. 200 Saha Circle, Khora -445141",76,56,26
880,269,21,Dal Makhani,2024-03-23 22:22:38,2024-03-23 23:46:00,Successful,902,5,02/02 Rana Nagar Muzaffarpur 095716,277,84,25
881,441,86,Dosa,2024-01-24 10:39:16,2024-01-24 12:00:00,Successful,704,1,"H.No. 997, Aurora Path Sri Ganganagar-026964",36,81,36
882,231,11,Butter Chicken,2024-05-13 23:10:32,2024-05-14 00:46:00,Successful,752,4,"H.No. 58, Vohra Zila, Noida-359008",376,96,36
883,365,64,Chole Bhature,2024-06-06 10:16:15,2024-06-06 10:55:00,Successful,391,2,"H.No. 203, Babu Chowk, Chapra-304720",382,39,34
884,259,228,Dosa,2024-03-14 07:50:37,2024-03-14 08:15:00,Successful,216,1,"H.No. 56 Vyas Marg, New Delhi 759993",3,25,36
885,278,237,Tandoori Chicken,2024-07-14 16:29:52,2024-07-14 16:56:00,Successful,453,2,"H.No. 01, Raja Circle Tadepalligudem 421199",181,27,27
886,473,281,Aloo Paratha,2024-09-10 04:18:28,2024-09-10 05:10:00,Successful,509,5,"H.No. 63 Dewan Circle, Mira-Bhayandar 902729",389,52,24
887,168,74,Aloo Paratha,2024-03-18 09:24:59,2024-03-18 09:49:00,Successful,381,2,"687 Dugar Ganj, Panvel 443394",18,25,24
888,34,153,Paneer Tikka,2024-01-17 19:42:19,2024-01-17 21:15:00,Successful,869,5,"61/64 Sani Path, Tirunelveli 620984",387,93,26
889,142,280,Dosa,2024-01-26 04:41:59,2024-01-26 05:19:00,Successful,151,2,"H.No. 153, Tailor Circle, Singrauli 193287",168,38,27
890,352,25,Butter Chicken,2024-02-24 06:12:34,2024-02-24 06:56:00,Successful,592,3,258 Bhakta Path Rourkela-126467,55,44,29
891,80,109,Tandoori Chicken,2024-02-10 18:24:23,2024-02-10 18:50:00,Successful,103,1,"H.No. 91, Sridhar Nagar, Guwahati-399652",353,26,36
892,148,77,Dosa,2024-04-01 15:17:25,2024-04-01 15:52:00,Successful,339,5,"H.No. 58, Gupta Road, Narasaraopet-870190",465,35,40
893,286,198,Tandoori Chicken,2024-04-27 02:58:11,2024-04-27 04:44:00,Cancelled,145,3,"H.No. 618, Borde Path, Anantapur-833407",463,106,36
894,130,235,Tandoori Chicken,2024-03-14 05:44:29,2024-03-14 06:55:00,Successful,593,5,"H.No. 00, Bhatt Street, Narasaraopet 683741",121,71,35
895,265,200,Butter Chicken,2024-03-21 00:21:43,2024-03-21 01:52:00,Cancelled,327,4,"89/943, Mane Marg, Bhopal 358916",432,91,27
896,191,269,Dosa,2024-05-11 08:38:46,2024-05-11 09:00:00,Cancelled,617,1,"H.No. 346, Banik Path, Anand 414364",4,22,40
897,38,181,Samosa,2024-01-05 18:12:55,2024-01-05 18:33:00,Successful,163,2,"H.No. 736 Badal Ganj, Silchar 099365",216,21,26
898,232,156,Biryani,2024-01-24 01:26:13,2024-01-24 02:29:00,Successful,925,2,"44/26, Bava Road Tezpur 622641",275,63,37
899,354,119,Pav Bhaji,2024-02-16 06:18:07,2024-02-16 07:37:00,Successful,912,5,"H.No. 47, Ravel Road Guwahati 996442",353,79,20
900,256,178,Samosa,2024-08-01 08:08:05,2024-08-01 09:39:00,Successful,901,3,"H.No. 80, Kapoor Nagar, Bhubaneswar 128167",278,91,25
901,325,130,Paneer Tikka,2024-05-16 22:25:24,2024-05-16 23:16:00,Successful,375,2,"17/29, Dewan Road Allahabad-783067",160,51,38
902,280,111,Aloo Paratha,2024-08-23 07:46:32,2024-08-23 09:40:00,Successful,207,5,"H.No. 574, Goswami, Kumbakonam 377534",271,114,22
903,66,290,Pav Bhaji,2024-02-23 10:27:31,2024-02-23 11:27:00,Successful,914,5,"46, Reddy Ganj, Purnia 631951",29,60,40
904,150,90,Samosa,2024-04-15 03:17:05,2024-04-15 04:38:00,Cancelled,428,2,"87/453, Sastry Street Kirari Suleman Nagar-898427",352,81,23
905,327,270,Butter Chicken,2024-09-15 23:10:18,2024-09-16 00:19:00,Successful,412,4,"77/96 Apte Street, Guna 772198",112,69,25
906,406,38,Paneer Tikka,2024-08-25 00:27:04,2024-08-25 02:13:00,Successful,854,4,"H.No. 628, Choudhry Circle, Tadipatri 297026",224,106,21
907,239,62,Dosa,2024-08-15 16:58:58,2024-08-15 18:55:00,Successful,942,5,45/940 Sathe Road Bhind-127036,403,117,28
908,106,278,Tandoori Chicken,2024-09-13 00:42:47,2024-09-13 01:12:00,Successful,190,2,"H.No. 341 Dhawan Road, Kulti-442237",96,30,37
909,413,68,Paneer Tikka,2024-03-03 08:15:18,2024-03-03 10:08:00,Successful,374,4,"H.No. 21, Ben Nagar Pali-028421",79,113,31
910,400,62,Biryani,2024-02-22 22:53:23,2024-02-22 23:28:00,Successful,475,5,H.No. 386 Chander Street Amaravati-487946,430,35,26
911,153,154,Pav Bhaji,2024-06-23 00:13:03,2024-06-23 01:57:00,Successful,632,1,40/742 Yogi Circle Shahjahanpur 725555,492,104,38
912,494,204,Dosa,2024-09-05 21:31:42,2024-09-05 22:36:00,Successful,586,1,"H.No. 022, Bhattacharyya Street, Gurgaon 406119",271,65,38
913,332,289,Chole Bhature,2024-04-28 15:23:41,2024-04-28 16:15:00,Successful,343,1,H.No. 43 Sule Road Guna 886473,75,52,35
914,321,70,Butter Chicken,2024-05-03 11:25:52,2024-05-03 12:03:00,Successful,807,1,"H.No. 588, Karnik Chowk, Kirari Suleman Nagar 253848",384,38,35
915,71,8,Paneer Tikka,2024-01-02 19:34:58,2024-01-02 21:04:00,Cancelled,691,5,H.No. 29 Chatterjee Berhampur 420300,428,90,34
916,53,1,Tandoori Chicken,2024-09-05 22:37:19,2024-09-05 23:01:00,Successful,677,2,720 Gandhi Street Sasaram-439072,437,24,28
917,466,141,Butter Chicken,2024-05-11 08:27:40,2024-05-11 09:10:00,Successful,251,1,"H.No. 873, Wali Nagar Indore-086941",255,43,26
918,4,22,Paneer Tikka,2024-09-05 04:18:40,2024-09-05 06:15:00,Successful,512,1,92/633 Bobal Chowk Mau 321949,45,117,39
919,142,225,Butter Chicken,2024-03-12 13:42:55,2024-03-12 15:14:00,Successful,304,4,"56, Kata Street, Durgapur-465279",27,92,24
920,397,139,Dosa,2024-01-08 02:36:26,2024-01-08 03:46:00,Successful,614,4,"78/01, Chana Road, Ujjain 101528",439,70,22
921,169,282,Dosa,2024-03-28 17:53:41,2024-03-28 18:36:00,Successful,754,4,H.No. 651 Raj Ganj Nashik-223704,393,43,22
922,185,243,Aloo Paratha,2024-04-22 02:29:53,2024-04-22 03:31:00,Successful,590,3,H.No. 895 Bobal Circle Jodhpur-294478,67,62,34
923,41,105,Paneer Tikka,2024-02-10 06:35:50,2024-02-10 07:13:00,Successful,368,4,"141 Ahuja Marg, Narasaraopet 644143",151,38,21
924,53,163,Dosa,2024-08-18 06:20:04,2024-08-18 06:56:00,Successful,150,1,"59/98 Jani Chowk, Hosur 986788",192,36,20
925,302,38,Chole Bhature,2024-04-22 19:07:38,2024-04-22 20:14:00,Successful,620,4,"375, Chakraborty Nagar Phagwara-809898",15,67,40
926,413,276,Samosa,2024-04-05 06:45:06,2024-04-05 07:57:00,Successful,259,1,"H.No. 47 Chander Ganj, Ajmer-383932",122,72,32
927,360,177,Tandoori Chicken,2024-01-18 17:03:32,2024-01-18 18:16:00,Successful,530,3,"61/435, Jha Circle South Dumdum-406356",372,73,24
928,9,126,Pav Bhaji,2024-05-12 09:49:55,2024-05-12 10:55:00,Cancelled,839,2,"193, Barman Chowk, Nagpur 147695",3,66,31
929,319,177,Samosa,2024-08-21 02:43:37,2024-08-21 03:24:00,Successful,227,5,"86/39 Ratti Zila, Navi Mumbai 495828",278,41,21
930,372,219,Aloo Paratha,2024-03-14 14:26:18,2024-03-14 15:37:00,Successful,691,3,"074 Sheth Zila, Bhavnagar-304473",375,71,20
931,306,119,Biryani,2024-03-24 06:01:10,2024-03-24 07:10:00,Successful,850,1,"21/875 Ganesh Nagar, Surendranagar Dudhrej 608745",164,69,31
932,429,283,Dosa,2024-07-13 08:33:21,2024-07-13 09:44:00,Cancelled,506,3,"69 Yadav Chowk, Muzaffarnagar-170505",144,71,38
933,446,169,Biryani,2024-02-19 23:26:32,2024-02-20 00:54:00,Successful,156,1,"41/54 Dhingra Nagar, Unnao 361622",405,88,26
934,49,240,Pav Bhaji,2024-07-02 22:17:49,2024-07-02 23:10:00,Successful,572,3,"H.No. 67 Khanna Zila, Asansol 788422",133,53,22
935,288,161,Dosa,2024-09-03 09:46:03,2024-09-03 10:26:00,Successful,167,1,"H.No. 086 Srivastava Chowk, Alwar 541069",76,40,29
936,83,117,Aloo Paratha,2024-02-17 18:44:17,2024-02-17 20:01:00,Successful,287,5,"515, Chandran Nagar, Amravati 541694",290,77,27
937,195,186,Butter Chicken,2024-07-23 07:29:22,2024-07-23 07:51:00,Successful,243,2,"H.No. 633 Lala Street, Thiruvananthapuram-566266",205,22,37
938,355,150,Samosa,2024-03-23 11:47:45,2024-03-23 13:24:00,Successful,471,2,"68/430, Dass Ganj Muzaffarnagar-161811",118,97,29
939,348,296,Chole Bhature,2024-03-22 23:12:10,2024-03-22 23:53:00,Successful,534,4,"H.No. 041, Bhakta Circle, Bhubaneswar-822303",436,41,29
940,366,227,Samosa,2024-04-27 03:41:27,2024-04-27 04:22:00,Successful,399,5,02/57 Dhillon Marg Latur 030039,328,41,33
941,337,137,Aloo Paratha,2024-04-10 03:04:08,2024-04-10 04:35:00,Successful,199,4,"66, Andra Path, Phagwara 738130",17,91,37
942,492,258,Tandoori Chicken,2024-09-06 10:42:18,2024-09-06 12:28:00,Successful,635,1,H.No. 27 Shroff Circle Sultan Pur Majra-336907,376,106,28
943,314,145,Chole Bhature,2024-01-27 05:06:02,2024-01-27 06:02:00,Cancelled,702,1,"84 Bhatnagar Circle, Panvel 032620",53,56,37
944,5,270,Butter Chicken,2024-09-06 23:38:57,2024-09-07 00:23:00,Cancelled,846,5,"H.No. 77, Ramanathan Chowk Kadapa-044280",392,45,21
945,106,34,Dosa,2024-08-28 10:26:07,2024-08-28 11:21:00,Successful,527,2,"11/330 Kanda, Aligarh 670695",439,55,39
946,129,13,Dal Makhani,2024-06-05 19:09:36,2024-06-05 20:38:00,Successful,745,1,"H.No. 732 Aurora Street, Thoothukudi 216830",465,89,31
947,329,154,Chole Bhature,2024-03-19 10:53:05,2024-03-19 11:34:00,Successful,667,4,"99/592, Zachariah Marg, Tumkur 867382",21,41,35
948,58,237,Tandoori Chicken,2024-08-16 20:03:59,2024-08-16 21:49:00,Successful,716,2,H.No. 60 Shanker Street Mathura 521308,345,106,26
949,121,145,Samosa,2024-05-30 22:33:13,2024-05-31 00:22:00,Successful,347,1,"H.No. 82 Dani Chowk, Hospet-798053",5,109,28
950,108,78,Pav Bhaji,2024-03-23 18:39:06,2024-03-23 19:47:00,Successful,893,3,"49 Varughese Zila, Narasaraopet 142410",38,68,28
951,37,162,Aloo Paratha,2024-04-09 11:23:06,2024-04-09 12:14:00,Successful,731,2,"268, Malhotra Ganj Tinsukia 924354",396,51,29
952,246,235,Aloo Paratha,2024-08-08 07:21:08,2024-08-08 09:08:00,Successful,967,4,"58/502, Raj Nagar Aurangabad-285998",115,107,24
953,285,114,Aloo Paratha,2024-05-25 12:48:09,2024-05-25 13:39:00,Successful,689,5,"H.No. 169, Thaman Street, Nangloi Jat-251880",28,51,21
954,33,117,Butter Chicken,2024-01-16 20:16:08,2024-01-16 22:06:00,Successful,103,2,"90, Gokhale Chowk Danapur-221459",404,110,26
955,110,140,Biryani,2024-05-24 07:23:19,2024-05-24 08:15:00,Successful,737,5,"H.No. 28 Gandhi Ganj, Etawah 910809",349,52,36
956,386,242,Pav Bhaji,2024-09-02 13:25:21,2024-09-02 15:09:00,Successful,269,3,"H.No. 576 Sastry Nagar, Indore-528150",127,104,40
957,126,230,Tandoori Chicken,2024-03-21 14:32:06,2024-03-21 15:12:00,Successful,771,5,H.No. 449 Doshi Zila Medininagar-921401,477,40,31
958,35,258,Samosa,2024-01-02 00:48:52,2024-01-02 01:35:00,Successful,600,3,"193 Mallick Path, Katni 476239",238,47,31
959,177,43,Pav Bhaji,2024-05-24 00:22:29,2024-05-24 02:00:00,Successful,186,3,"H.No. 632, Dube Marg Alappuzha-630066",46,98,28
960,38,72,Butter Chicken,2024-03-08 21:09:39,2024-03-08 21:54:00,Successful,828,3,"H.No. 56, Walla Circle Shimoga-092874",436,45,30
961,323,42,Biryani,2024-04-19 06:25:30,2024-04-19 07:51:00,Successful,381,1,"69/11, Raju Zila, Allahabad 470404",17,86,29
962,474,75,Butter Chicken,2024-05-21 01:25:14,2024-05-21 02:33:00,Successful,155,2,"74/14 Joshi Marg, Alappuzha-296432",11,68,24
963,29,107,Dal Makhani,2024-05-16 09:10:10,2024-05-16 09:40:00,Successful,291,2,"33/277 Sur Chowk, Ahmedabad 350512",211,30,34
964,85,107,Samosa,2024-04-16 02:06:08,2024-04-16 03:09:00,Successful,942,1,H.No. 142 Sagar Marg Bhimavaram 569753,81,63,25
965,105,151,Biryani,2024-07-09 16:01:48,2024-07-09 17:39:00,Successful,509,2,"H.No. 83, Sunder Ganj, Bettiah 432143",467,98,31
966,460,150,Dosa,2024-02-11 05:38:00,2024-02-11 06:21:00,Successful,498,4,"35, Borra Road Mahbubnagar 374896",114,43,21
967,7,296,Aloo Paratha,2024-02-14 21:03:49,2024-02-14 21:50:00,Successful,353,4,"51/34 Warrior Marg, Etawah-098229",165,47,23
968,41,43,Butter Chicken,2024-06-01 00:14:43,2024-06-01 01:56:00,Successful,804,1,"H.No. 18, Comar Ganj Hyderabad-779951",313,102,20
969,230,116,Samosa,2024-01-03 05:42:13,2024-01-03 06:43:00,Cancelled,834,5,"36/045, Ahluwalia Zila, Jaunpur-681401",202,61,39
970,357,155,Dosa,2024-08-09 17:24:25,2024-08-09 19:10:00,Cancelled,444,1,"H.No. 72, Kar Zila, Meerut 092487",487,106,39
971,51,50,Dal Makhani,2024-05-25 19:52:06,2024-05-25 20:34:00,Successful,273,4,H.No. 656 Saxena Marg Ludhiana 926879,450,42,33
972,150,189,Paneer Tikka,2024-04-15 09:04:52,2024-04-15 10:56:00,Cancelled,264,5,38 Bahri Miryalaguda-148298,425,112,33
973,187,284,Dosa,2024-08-18 01:27:53,2024-08-18 02:55:00,Successful,270,5,105 Garg Road Mirzapur 566005,375,88,36
974,355,275,Aloo Paratha,2024-07-13 05:37:58,2024-07-13 07:19:00,Successful,793,5,"30/24, Barad Circle Tadipatri-246552",369,102,23
975,109,121,Dosa,2024-09-05 07:52:07,2024-09-05 08:47:00,Successful,348,2,H.No. 42 Atwal Circle Danapur 028370,401,55,24
976,420,147,Paneer Tikka,2024-06-26 19:20:37,2024-06-26 21:11:00,Successful,705,1,16 Sangha Circle Kozhikode-885915,125,111,37
977,204,30,Paneer Tikka,2024-02-09 23:30:22,2024-02-10 01:19:00,Cancelled,331,1,"77, Kalla Nagar Jabalpur-281164",156,109,24
978,89,77,Dal Makhani,2024-07-23 16:06:31,2024-07-23 18:05:00,Successful,479,2,"74, Ganesh Path Sagar-637766",426,119,29
979,87,85,Pav Bhaji,2024-09-12 13:31:19,2024-09-12 14:12:00,Successful,561,1,H.No. 128 Vig Zila Rajkot 371151,87,41,22
980,373,47,Chole Bhature,2024-03-03 16:17:10,2024-03-03 18:00:00,Successful,652,1,"H.No. 297, Gala Ganj, Kochi-443699",87,103,36
981,202,131,Paneer Tikka,2024-06-13 10:38:18,2024-06-13 11:44:00,Successful,878,2,63 Gandhi Udupi-822379,439,66,24
982,2,3,Butter Chicken,2024-02-16 02:50:08,2024-02-16 03:44:00,Successful,873,4,"H.No. 926, Wable Marg, Kirari Suleman Nagar 964458",131,54,33
983,365,186,Chole Bhature,2024-03-12 06:14:34,2024-03-12 07:59:00,Successful,245,3,164 Banerjee Ganj North Dumdum-123452,485,105,22
984,182,30,Chole Bhature,2024-05-14 13:35:56,2024-05-14 15:33:00,Successful,600,4,"42 Choudhry Path, Gulbarga 825829",417,118,40
985,78,50,Tandoori Chicken,2024-02-29 19:59:10,2024-02-29 20:25:00,Successful,316,2,"H.No. 74, Sood Path, Sirsa 636375",329,26,21
986,442,90,Dosa,2024-01-20 09:05:19,2024-01-20 09:47:00,Successful,353,3,27 Buch Zila Bhalswa Jahangir Pur 836667,29,42,39
987,208,9,Samosa,2024-07-30 09:34:06,2024-07-30 11:11:00,Successful,346,1,273 Keer Nagar Gandhidham 719189,362,97,21
988,348,120,Tandoori Chicken,2024-05-07 07:43:56,2024-05-07 09:18:00,Successful,883,4,H.No. 522 Sinha Nagar Thrissur-083934,330,95,29
989,86,172,Chole Bhature,2024-05-05 22:40:25,2024-05-05 23:37:00,Successful,789,1,26/41 Bahl Ambarnath 244754,50,57,28
990,431,7,Pav Bhaji,2024-05-30 10:14:05,2024-05-30 11:25:00,Successful,431,2,"030, Chada Zila Chandigarh-253770",473,71,28
991,80,140,Butter Chicken,2024-08-12 09:12:04,2024-08-12 10:38:00,Successful,221,2,"24/647 Thaker Ganj, Navi Mumbai 774471",481,86,30
992,146,238,Paneer Tikka,2024-09-02 09:11:25,2024-09-02 09:31:00,Successful,181,3,"H.No. 798, Chhabra Circle, Bihar Sharif-372364",101,20,25
993,117,242,Chole Bhature,2024-01-28 09:35:18,2024-01-28 10:09:00,Successful,304,3,"36, Bose Nagar Akola-233852",374,34,36
994,462,141,Chole Bhature,2024-05-05 18:51:47,2024-05-05 19:26:00,Successful,183,5,"H.No. 50 Vig Road, Bahraich 394825",430,35,33
995,107,74,Aloo Paratha,2024-05-28 13:52:56,2024-05-28 14:38:00,Successful,997,4,"H.No. 96, Devi Ganj, Kolhapur 038866",358,46,27
996,439,51,Butter Chicken,2024-07-08 20:52:44,2024-07-08 22:27:00,Successful,430,2,"49/00, Biswas Marg Panihati-819833",138,95,22
997,89,214,Paneer Tikka,2024-01-22 05:03:24,2024-01-22 06:30:00,Successful,373,4,H.No. 051 Kashyap Ganj Satna-123695,331,87,23
998,76,290,Biryani,2024-07-21 02:14:58,2024-07-21 03:27:00,Successful,952,2,"17, Varughese Path Jalgaon-807755",58,73,31
999,133,12,Butter Chicken,2024-02-05 23:56:48,2024-02-06 00:20:00,Successful,102,5,"H.No. 16 Gade Chowk, Morbi-268564",42,24,34
1000,18,174,Samosa,2024-03-19 00:56:33,2024-03-19 01:22:00,Successful,600,5,H.No. 769 Bhandari Nagar Jamalpur-152551,290,26,37
1001,245,146,Chole Bhature,2024-04-13 18:38:32,2024-04-13 19:35:00,Successful,106,3,"38/124, Bala Circle, Ujjain 420855",491,57,24
1002,350,89,Aloo Paratha,2024-04-19 02:31:56,2024-04-19 04:22:00,Successful,115,5,"H.No. 272 Batra Circle, Coimbatore 948165",65,111,24
1003,122,230,Biryani,2024-02-10 21:38:56,2024-02-10 22:59:00,Successful,184,4,"73/30 Vora Street, Mehsana-816218",12,81,36
1004,367,250,Tandoori Chicken,2024-07-31 05:57:14,2024-07-31 06:33:00,Successful,676,1,"H.No. 21, Khalsa Road, Thanjavur 033153",360,36,35
1005,230,39,Pav Bhaji,2024-04-15 08:49:38,2024-04-15 10:34:00,Successful,789,2,"138, Dhar Malda 399055",230,105,25
1006,383,267,Chole Bhature,2024-08-28 07:35:37,2024-08-28 08:03:00,Successful,842,1,H.No. 66 Bains Path Sasaram 149984,340,28,38
1007,4,146,Dal Makhani,2024-05-10 04:35:33,2024-05-10 05:01:00,Successful,459,3,"99, Jain Zila, Sonipat-831502",202,26,31
1008,254,201,Biryani,2024-08-21 14:14:08,2024-08-21 15:54:00,Successful,474,1,"24, Tara Path Ghaziabad-537060",455,100,24
1009,73,128,Aloo Paratha,2024-01-11 03:00:32,2024-01-11 03:27:00,Successful,712,2,"H.No. 989, Raman, Rajkot-950283",11,27,24
1010,162,225,Chole Bhature,2024-09-07 09:08:59,2024-09-07 10:36:00,Successful,154,4,"H.No. 61, Mallick Circle Rohtak-469538",413,88,37
1011,345,156,Aloo Paratha,2024-02-08 13:47:34,2024-02-08 14:49:00,Successful,802,4,"74, Atwal Circle, Panihati-982857",433,62,33
1012,25,9,Samosa,2024-07-08 00:40:17,2024-07-08 02:25:00,Successful,582,4,H.No. 925 Rajagopalan Ganj Narasaraopet-466213,193,105,27
1013,51,216,Pav Bhaji,2024-07-05 07:00:27,2024-07-05 07:50:00,Successful,809,1,"61/81 Jani Path, Baranagar 900123",177,50,25
1014,169,119,Aloo Paratha,2024-05-24 18:19:37,2024-05-24 19:19:00,Successful,653,3,"31, Sarma Marg, Bidhannagar-272671",307,60,27
1015,290,279,Chole Bhature,2024-04-24 18:08:09,2024-04-24 19:10:00,Successful,262,2,"H.No. 82 Biswas, Sambhal 923109",18,62,29
1016,445,72,Chole Bhature,2024-09-07 20:02:59,2024-09-07 20:49:00,Successful,385,4,"56/464, Dugal Circle, Bhind 797460",47,47,21
1017,258,218,Dosa,2024-03-15 20:45:43,2024-03-15 21:25:00,Successful,107,5,695 Sani Zila Unnao-324300,63,40,33
1018,337,206,Tandoori Chicken,2024-03-11 23:59:21,2024-03-12 00:41:00,Cancelled,320,2,"H.No. 50 Chaudhuri, Haldia 429964",451,42,38
1019,378,236,Dosa,2024-03-20 02:21:34,2024-03-20 03:50:00,Successful,352,1,25/21 Chaudhary Path Warangal-032463,425,89,26
1020,137,195,Dosa,2024-06-02 12:11:04,2024-06-02 13:50:00,Successful,935,4,16/43 Taneja Ganj Fatehpur 863596,342,99,36
1021,18,189,Pav Bhaji,2024-04-14 08:42:34,2024-04-14 09:34:00,Successful,650,1,79 Barad Circle Junagadh-233795,36,52,27
1022,6,126,Aloo Paratha,2024-03-21 01:41:56,2024-03-21 02:39:00,Successful,234,1,"H.No. 59 Dixit, Naihati-644263",467,58,39
1023,43,206,Paneer Tikka,2024-06-09 10:17:09,2024-06-09 11:29:00,Successful,823,4,"52/09 Tata Path, Kumbakonam 439781",309,72,26
1024,238,10,Tandoori Chicken,2024-01-02 18:21:41,2024-01-02 19:06:00,Successful,539,3,92/72 Agarwal Path Guwahati 702793,296,45,25
1025,301,288,Chole Bhature,2024-02-13 20:47:15,2024-02-13 22:04:00,Successful,926,3,"79, Chaudhry Marg Mango-142762",315,77,35
1026,146,239,Pav Bhaji,2024-05-03 21:52:59,2024-05-03 22:25:00,Successful,110,4,"389, Gera Street, Vadodara-441048",90,33,23
1027,277,258,Tandoori Chicken,2024-07-25 06:23:29,2024-07-25 07:41:00,Successful,784,5,"35, Luthra Marg Kolhapur 358951",466,78,24
1028,224,74,Dosa,2024-02-06 21:45:25,2024-02-06 23:21:00,Successful,407,3,"18 Boase Nagar, Faridabad 467022",64,96,24
1029,196,86,Pav Bhaji,2024-06-27 17:42:25,2024-06-27 19:23:00,Successful,944,5,87 Tak Street Jehanabad-871397,336,101,40
1030,10,1,Aloo Paratha,2024-06-05 19:13:31,2024-06-05 19:38:00,Successful,563,5,"424, Chana Chowk, Satna 031701",331,25,35
1031,437,153,Samosa,2024-02-18 06:58:47,2024-02-18 07:53:00,Successful,400,4,"36/382, Dhar Circle Vellore 023204",429,55,31
1032,153,94,Dal Makhani,2024-05-25 01:15:54,2024-05-25 03:03:00,Successful,687,4,"428, Ramanathan Street Ozhukarai-017066",152,108,34
1033,68,275,Paneer Tikka,2024-04-13 23:47:05,2024-04-14 00:34:00,Successful,621,5,"02/26 Dara Ganj, Malegaon 438479",261,47,35
1034,48,148,Chole Bhature,2024-02-11 07:38:04,2024-02-11 08:00:00,Successful,654,3,"81/452, Kulkarni Nagar, Kishanganj-613198",215,22,30
1035,296,270,Chole Bhature,2024-04-13 11:30:04,2024-04-13 13:18:00,Successful,388,5,"51, Dalal Chowk, Akola-841575",431,108,34
1036,125,234,Dal Makhani,2024-05-16 08:16:30,2024-05-16 09:44:00,Successful,240,3,"35/36 Hegde Path, Bulandshahr 600856",312,88,26
1037,83,157,Paneer Tikka,2024-07-03 04:47:05,2024-07-03 05:23:00,Successful,249,3,"35, Mammen Road Ludhiana 816417",10,36,33
1038,442,190,Pav Bhaji,2024-07-28 09:32:07,2024-07-28 11:31:00,Successful,797,3,"506, Acharya Chowk, Secunderabad 086644",478,119,30
1039,229,246,Biryani,2024-07-28 10:03:28,2024-07-28 11:46:00,Successful,444,1,74/76 Boase Dharmavaram 700801,184,103,29
1040,184,144,Tandoori Chicken,2024-02-25 16:25:44,2024-02-25 18:25:00,Successful,466,4,"11, Bains Street Anand 491511",145,120,22
1041,207,122,Biryani,2024-06-28 22:15:50,2024-06-29 00:14:00,Successful,404,3,"142, Issac Chowk, Vadodara-086550",44,119,32
1042,268,18,Dal Makhani,2024-08-08 01:23:07,2024-08-08 02:47:00,Successful,954,2,41 Srinivas Marg Secunderabad 847133,367,84,21
1043,79,92,Biryani,2024-05-23 04:14:11,2024-05-23 06:05:00,Successful,924,5,"H.No. 04, Varghese Street Thiruvananthapuram 903630",454,111,34
1044,285,91,Tandoori Chicken,2024-05-03 17:26:01,2024-05-03 17:54:00,Successful,870,4,680 Chada Chowk Bhatpara-261347,481,28,20
1045,101,124,Samosa,2024-05-05 06:43:31,2024-05-05 07:49:00,Successful,456,2,"560, Kapadia Chowk, Surat 714946",143,66,27
1046,315,134,Samosa,2024-07-14 01:33:13,2024-07-14 02:51:00,Successful,803,4,"H.No. 76 Doshi Nagar, Agartala 449714",98,78,27
